Tweet_ID,Username,Tweet_Text,Date_Time,City,Hashtags,Language,Sentiment_Score,Sentiment_Label,Emotion_Type,Topic_Category,Retweet_Count,Likes_Count,Weather_Data,Lowercase_Text,URLs_Found,Emojis,Contains_Question,Contains_Exclamation,Avg_Word_Length,Tokens,Tokens_No_Stopwords,Tokens_No_Punct,Lemmatized_Tokens,Cleaned_Text,Word_Count,Unique_Word_Count,Predicted_Emotion,Predicted_Topic
TWT121,user_927806,Health officials in Attock are discussing serious impacts related to climate change in recent months.,7/7/2021 12:00:00 AM,Attock,#ClimateChange,en,-0.090764444,Neutral,Climate Concern,Climate,1312,7891,climate change,health officials in attock are discussing serious impacts related to climate change in recent months.,[],[],FALSE,FALSE,5.8,"['health', 'officials', 'in', 'attock', 'are', 'discussing', 'serious', 'impacts', 'related', 'to', 'climate', 'change', 'in', 'recent', 'months', '.']","['health', 'officials', 'attock', 'discussing', 'serious', 'impacts', 'related', 'climate', 'change', 'recent', 'months', '.']","['health', 'officials', 'attock', 'discussing', 'serious', 'impacts', 'related', 'climate', 'change', 'recent', 'months']","['health', 'official', 'attock', 'discussing', 'serious', 'impact', 'related', 'climate', 'change', 'recent', 'month']",health official attock discussing serious impact related climate change recent month,11,11,Climate Stress,Climate Change
TWT122,user_932379,Environmental experts in Gwadar have noticed public safety issues related to flooding after recent reports.,10/1/2018 12:00:00 AM,Gwadar,#PakistanClimate,en,0.2529,Positive,Disaster Risk,Climate,1505,6873,flooding,environmental experts in gwadar have noticed public safety issues related to flooding after recent reports.,[],[],FALSE,FALSE,6.2,"['environmental', 'experts', 'in', 'gwadar', 'have', 'noticed', 'public', 'safety', 'issues', 'related', 'to', 'flooding', 'after', 'recent', 'reports', '.']","['environmental', 'experts', 'gwadar', 'noticed', 'public', 'safety', 'issues', 'related', 'flooding', 'recent', 'reports', '.']","['environmental', 'experts', 'gwadar', 'noticed', 'public', 'safety', 'issues', 'related', 'flooding', 'recent', 'reports']","['environmental', 'expert', 'gwadar', 'noticed', 'public', 'safety', 'issue', 'related', 'flooding', 'recent', 'report']",environmental expert gwadar noticed public safety issue related flooding recent report,11,11,Disaster Relief / Recovery,Disaster
TWT123,user_358755,Climate researchers in Shikarpur are experiencing economic pressure related to water scarcity after recent reports.,4/29/2018 12:00:00 AM,Shikarpur,#ClimateChange,en,-0.150933333,Negative,Resource Crisis,Climate,506,6070,water scarcity,climate researchers in shikarpur are experiencing economic pressure related to water scarcity after recent reports.,[],[],FALSE,FALSE,6.733333333,"['climate', 'researchers', 'in', 'shikarpur', 'are', 'experiencing', 'economic', 'pressure', 'related', 'to', 'water', 'scarcity', 'after', 'recent', 'reports', '.']","['climate', 'researchers', 'shikarpur', 'experiencing', 'economic', 'pressure', 'related', 'water', 'scarcity', 'recent', 'reports', '.']","['climate', 'researchers', 'shikarpur', 'experiencing', 'economic', 'pressure', 'related', 'water', 'scarcity', 'recent', 'reports']","['climate', 'researcher', 'shikarpur', 'experiencing', 'economic', 'pressure', 'related', 'water', 'scarcity', 'recent', 'report']",climate researcher shikarpur experiencing economic pressure related water scarcity recent report,11,11,Resource Crisis,Resource Issue
TWT124,user_242771,Citizens in Sibi are observing long-term effects related to climate change as weather conditions shift.,11/20/2023 12:00:00 AM,Sibi,#Environment,en,0,Neutral,Climate Concern,Climate,4261,4158,climate change,citizens in sibi are observing long-term effects related to climate change as weather conditions shift.,[],[],FALSE,FALSE,5.933333333,"['citizens', 'in', 'sibi', 'are', 'observing', 'long-term', 'effects', 'related', 'to', 'climate', 'change', 'as', 'weather', 'conditions', 'shift', '.']","['citizens', 'sibi', 'observing', 'long-term', 'effects', 'related', 'climate', 'change', 'weather', 'conditions', 'shift', '.']","['citizens', 'sibi', 'observing', 'long-term', 'effects', 'related', 'climate', 'change', 'weather', 'conditions', 'shift']","['citizen', 'sibi', 'observing', 'long-term', 'effect', 'related', 'climate', 'change', 'weather', 'condition', 'shift']",citizen sibi observing long-term effect related climate change weather condition shift,11,11,Climate Awareness,Climate Change
TWT125,user_493605,Climate researchers in Chaman have noticed serious impacts related to air pollution during ongoing environmental changes.,7/1/2021 12:00:00 AM,Chaman,#Heatwave,en,-0.112986667,Neutral,Health Hazard,Climate,2004,9018,air pollution,climate researchers in chaman have noticed serious impacts related to air pollution during ongoing environmental changes.,[],[],FALSE,FALSE,6.625,"['climate', 'researchers', 'in', 'chaman', 'have', 'noticed', 'serious', 'impacts', 'related', 'to', 'air', 'pollution', 'during', 'ongoing', 'environmental', 'changes', '.']","['climate', 'researchers', 'chaman', 'noticed', 'serious', 'impacts', 'related', 'air', 'pollution', 'ongoing', 'environmental', 'changes', '.']","['climate', 'researchers', 'chaman', 'noticed', 'serious', 'impacts', 'related', 'air', 'pollution', 'ongoing', 'environmental', 'changes']","['climate', 'researcher', 'chaman', 'noticed', 'serious', 'impact', 'related', 'air', 'pollution', 'ongoing', 'environmental', 'change']",climate researcher chaman noticed serious impact related air pollution ongoing environmental change,12,12,Health Hazard,Pollution
TWT126,user_404799,Climate researchers in Sahiwal are discussing environmental challenges related to drought as weather conditions shift.,12/10/2021 12:00:00 AM,Sahiwal,#ClimateChange,en,0.04632,Neutral,Resource Crisis,Climate,545,224,drought,climate researchers in sahiwal are discussing environmental challenges related to drought as weather conditions shift.,[],[],FALSE,FALSE,6.933333333,"['climate', 'researchers', 'in', 'sahiwal', 'are', 'discussing', 'environmental', 'challenges', 'related', 'to', 'drought', 'as', 'weather', 'conditions', 'shift', '.']","['climate', 'researchers', 'sahiwal', 'discussing', 'environmental', 'challenges', 'related', 'drought', 'weather', 'conditions', 'shift', '.']","['climate', 'researchers', 'sahiwal', 'discussing', 'environmental', 'challenges', 'related', 'drought', 'weather', 'conditions', 'shift']","['climate', 'researcher', 'sahiwal', 'discussing', 'environmental', 'challenge', 'related', 'drought', 'weather', 'condition', 'shift']",climate researcher sahiwal discussing environmental challenge related drought weather condition shift,11,11,General Disaster Discussion,Disaster
TWT127,user_379972,Local communities in Hyderabad are reporting serious impacts related to heavy rainfall after recent reports.,7/25/2018 12:00:00 AM,Hyderabad,#ClimateChange,en,-0.088986667,Neutral,Disaster Risk,Climate,1462,9425,heavy rainfall,local communities in hyderabad are reporting serious impacts related to heavy rainfall after recent reports.,[],[],FALSE,FALSE,6.266666667,"['local', 'communities', 'in', 'hyderabad', 'are', 'reporting', 'serious', 'impacts', 'related', 'to', 'heavy', 'rainfall', 'after', 'recent', 'reports', '.']","['local', 'communities', 'hyderabad', 'reporting', 'serious', 'impacts', 'related', 'heavy', 'rainfall', 'recent', 'reports', '.']","['local', 'communities', 'hyderabad', 'reporting', 'serious', 'impacts', 'related', 'heavy', 'rainfall', 'recent', 'reports']","['local', 'community', 'hyderabad', 'reporting', 'serious', 'impact', 'related', 'heavy', 'rainfall', 'recent', 'report']",local community hyderabad reporting serious impact related heavy rainfall recent report,11,11,Severe Disaster Concern,Disaster
TWT128,user_387614,Citizens in Rawalpindi are raising concerns about economic pressure related to smog due to changing climate patterns.,5/9/2021 12:00:00 AM,Rawalpindi,#PakistanClimate,en,-0.30602,Negative,Health Hazard,Climate,886,9065,smog,citizens in rawalpindi are raising concerns about economic pressure related to smog due to changing climate patterns.,[],[],FALSE,FALSE,5.941176471,"['citizens', 'in', 'rawalpindi', 'are', 'raising', 'concerns', 'about', 'economic', 'pressure', 'related', 'to', 'smog', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['citizens', 'rawalpindi', 'raising', 'concerns', 'economic', 'pressure', 'related', 'smog', 'due', 'changing', 'climate', 'patterns', '.']","['citizens', 'rawalpindi', 'raising', 'concerns', 'economic', 'pressure', 'related', 'smog', 'due', 'changing', 'climate', 'patterns']","['citizen', 'rawalpindi', 'raising', 'concern', 'economic', 'pressure', 'related', 'smog', 'due', 'changing', 'climate', 'pattern']",citizen rawalpindi raising concern economic pressure related smog due changing climate pattern,12,12,Health Hazard,Pollution
TWT129,user_601747,Citizens in Zhob are reporting long-term effects related to heavy rainfall after recent reports.,7/7/2022 12:00:00 AM,Zhob,#Environment,en,-0.026666667,Neutral,Disaster Risk,Climate,2379,3633,heavy rainfall,citizens in zhob are reporting long-term effects related to heavy rainfall after recent reports.,[],[],FALSE,FALSE,5.928571429,"['citizens', 'in', 'zhob', 'are', 'reporting', 'long-term', 'effects', 'related', 'to', 'heavy', 'rainfall', 'after', 'recent', 'reports', '.']","['citizens', 'zhob', 'reporting', 'long-term', 'effects', 'related', 'heavy', 'rainfall', 'recent', 'reports', '.']","['citizens', 'zhob', 'reporting', 'long-term', 'effects', 'related', 'heavy', 'rainfall', 'recent', 'reports']","['citizen', 'zhob', 'reporting', 'long-term', 'effect', 'related', 'heavy', 'rainfall', 'recent', 'report']",citizen zhob reporting long-term effect related heavy rainfall recent report,10,10,Severe Disaster Concern,Disaster
TWT130,user_698982,Environmental experts in Chaman are observing environmental challenges related to rising temperatures as weather conditions shift.,10/18/2024 12:00:00 AM,Chaman,#Smog,en,0.04632,Neutral,Climate Stress,Climate,4615,652,rising temperatures,environmental experts in chaman are observing environmental challenges related to rising temperatures as weather conditions shift.,[],[],FALSE,FALSE,7.1875,"['environmental', 'experts', 'in', 'chaman', 'are', 'observing', 'environmental', 'challenges', 'related', 'to', 'rising', 'temperatures', 'as', 'weather', 'conditions', 'shift', '.']","['environmental', 'experts', 'chaman', 'observing', 'environmental', 'challenges', 'related', 'rising', 'temperatures', 'weather', 'conditions', 'shift', '.']","['environmental', 'experts', 'chaman', 'observing', 'environmental', 'challenges', 'related', 'rising', 'temperatures', 'weather', 'conditions', 'shift']","['environmental', 'expert', 'chaman', 'observing', 'environmental', 'challenge', 'related', 'rising', 'temperature', 'weather', 'condition', 'shift']",environmental expert chaman observing environmental challenge related rising temperature weather condition shift,12,11,Climate Awareness,Climate Change
TWT131,user_231896,Climate researchers in Chaman are reporting public safety issues related to rising temperatures after recent reports.,3/6/2023 12:00:00 AM,Chaman,#PakistanClimate,en,0.2529,Positive,Climate Stress,Climate,2271,536,rising temperatures,climate researchers in chaman are reporting public safety issues related to rising temperatures after recent reports.,[],[],FALSE,FALSE,6.375,"['climate', 'researchers', 'in', 'chaman', 'are', 'reporting', 'public', 'safety', 'issues', 'related', 'to', 'rising', 'temperatures', 'after', 'recent', 'reports', '.']","['climate', 'researchers', 'chaman', 'reporting', 'public', 'safety', 'issues', 'related', 'rising', 'temperatures', 'recent', 'reports', '.']","['climate', 'researchers', 'chaman', 'reporting', 'public', 'safety', 'issues', 'related', 'rising', 'temperatures', 'recent', 'reports']","['climate', 'researcher', 'chaman', 'reporting', 'public', 'safety', 'issue', 'related', 'rising', 'temperature', 'recent', 'report']",climate researcher chaman reporting public safety issue related rising temperature recent report,12,12,Climate Awareness,Climate Change
TWT132,user_393455,Residents in Nowshera have noticed environmental challenges related to air pollution after recent reports.,2/21/2024 12:00:00 AM,Nowshera,#GlobalWarming,en,0.04632,Neutral,Health Hazard,Climate,1795,8350,air pollution,residents in nowshera have noticed environmental challenges related to air pollution after recent reports.,[],[],FALSE,FALSE,6.642857143,"['residents', 'in', 'nowshera', 'have', 'noticed', 'environmental', 'challenges', 'related', 'to', 'air', 'pollution', 'after', 'recent', 'reports', '.']","['residents', 'nowshera', 'noticed', 'environmental', 'challenges', 'related', 'air', 'pollution', 'recent', 'reports', '.']","['residents', 'nowshera', 'noticed', 'environmental', 'challenges', 'related', 'air', 'pollution', 'recent', 'reports']","['resident', 'nowshera', 'noticed', 'environmental', 'challenge', 'related', 'air', 'pollution', 'recent', 'report']",resident nowshera noticed environmental challenge related air pollution recent report,10,10,Environmental Awareness,Pollution
TWT133,user_885388,Health officials in Larkana are reporting environmental challenges related to smog due to changing climate patterns.,7/27/2020 12:00:00 AM,Larkana,#PakistanClimate,en,-0.16078,Negative,Health Hazard,Climate,3366,3730,smog,health officials in larkana are reporting environmental challenges related to smog due to changing climate patterns.,[],[],FALSE,FALSE,6.3125,"['health', 'officials', 'in', 'larkana', 'are', 'reporting', 'environmental', 'challenges', 'related', 'to', 'smog', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['health', 'officials', 'larkana', 'reporting', 'environmental', 'challenges', 'related', 'smog', 'due', 'changing', 'climate', 'patterns', '.']","['health', 'officials', 'larkana', 'reporting', 'environmental', 'challenges', 'related', 'smog', 'due', 'changing', 'climate', 'patterns']","['health', 'official', 'larkana', 'reporting', 'environmental', 'challenge', 'related', 'smog', 'due', 'changing', 'climate', 'pattern']",health official larkana reporting environmental challenge related smog due changing climate pattern,12,12,Health Hazard,Pollution
